id,answer_id,country_id,text,created,,,,
2437,927,2,Boy age 5,2016-07-13 00:53:26,,,,
2438,928,2,Girl age 5,2016-07-13 00:53:26,,,,
2439,929,2,Boy age 6,2016-07-13 00:53:26,,,,
2440,930,2,Girl age 6,2016-07-13 00:53:26,,,,
2441,931,2,Boy age 7,2016-07-13 00:53:26,,,,
2442,932,2,Girl age 7,2016-07-13 00:53:26,,,,
2443,933,2,Boy age 8,2016-07-13 00:53:26,,,,
2444,934,2,Girl age 8,2016-07-13 00:53:26,,,,
2445,935,2,Boy age 9,2016-07-13 00:53:26,,,,
2446,936,2,Girl age 9,2016-07-13 00:53:26,,,,
2447,937,2,Boy age 10,2016-07-13 00:53:26,,,,
2448,938,2,Girl age 10,2016-07-13 00:53:26,,,,
2449,939,2,Boy age 11,2016-07-13 00:53:26,,,,
2450,940,2,Girl age 11,2016-07-13 00:53:26,,,,
2451,941,2,Boy age 12,2016-07-13 00:53:26,,,,
2452,942,2,Girl age 12,2016-07-13 00:53:26,,,,
2453,943,2,Male teen age 13,2016-07-13 00:53:26,,,,
2454,944,2,Female teen age 13,2016-07-13 00:53:26,,,,
2455,945,2,Male teen age 14,2016-07-13 00:53:26,,,,
2456,946,2,Female teen age 14,2016-07-13 00:53:26,,,,
2457,947,2,Male teen age 15,2016-07-13 00:53:26,,,,
2458,948,2,Female teen age 15,2016-07-13 00:53:26,,,,
2459,949,2,Male teen age 16,2016-07-13 00:53:26,,,,
2460,950,2,Female teen age 16,2016-07-13 00:53:26,,,,
2461,951,2,Male teen age 17,2016-07-13 00:53:26,,,,
2462,952,2,Female teen age 17,2016-07-13 00:53:26,,,,
2463,953,2,Employed full-time,2016-07-13 00:53:26,,,,
2464,954,2,Employed part-time,2016-07-13 00:53:26,,,,
2465,955,2,Self-employed full-time,2016-07-13 00:53:26,,,,
2466,956,2,Self-employed part-time,2016-07-13 00:53:26,,,,
2467,957,2,Active military,2016-07-13 00:53:26,,,,
2468,958,2,Inactive military/Veteran,2016-07-13 00:53:26,,,,
2469,959,2,Temporarily unemployed,2016-07-13 00:53:26,,,,
2470,960,2,Full-time homemaker,2016-07-13 00:53:26,,,,
2471,961,2,Retired,2016-07-13 00:53:26,,,,
2472,962,2,Student,2016-07-13 00:53:26,,,,
2473,963,2,Disabled,2016-07-13 00:53:26,,,,
2474,964,2,Prefer not to answer,2016-07-13 00:53:26,,,,
2475,965,2,Yes,2016-07-13 00:53:27,,,,
2476,966,2,No,2016-07-13 00:53:27,,,,
2477,967,2,Rent,2016-07-13 00:53:27,,,,
2478,968,2,Own ,2016-07-13 00:53:27,,,,
2479,969,2,Other,2016-07-13 00:53:27,,,,
2480,970,2,IT Hardware,2016-07-13 00:53:27,,,,
2481,971,2,IT Software,2016-07-13 00:53:27,,,,
2482,972,2,Printers and copiers,2016-07-13 00:53:27,,,,
2483,973,2,Financial Department,2016-07-13 00:53:27,,,,
2484,974,2,Human Resources,2016-07-13 00:53:27,,,,
2485,975,2,Office supplies,2016-07-13 00:53:27,,,,
2486,976,2,Corporate travel,2016-07-13 00:53:27,,,,
2487,977,2,Telecommunications,2016-07-13 00:53:27,,,,
2488,978,2,Sales,2016-07-13 00:53:27,,,,
2489,979,2,Shipping,2016-07-13 00:53:27,,,,
2490,980,2,Operations,2016-07-13 00:53:27,,,,
2491,981,2,Legal services,2016-07-13 00:53:27,,,,
2492,982,2,Marketing/Advertising,2016-07-13 00:53:27,,,,
2493,983,2,Security,2016-07-13 00:53:27,,,,
2494,984,2,Food services,2016-07-13 00:53:27,,,,
2495,985,2,Auto leasing/purchasing,2016-07-13 00:53:27,,,,
2496,986,2,Other,2016-07-13 00:53:27,,,,
2497,987,2,I don't have influence or decision making authority,2016-07-13 00:53:27,,,,
2498,988,2,Acne,2016-07-13 00:53:27,,,,
2499,989,2,ADD/ADHD,2016-07-13 00:53:27,,,,
2500,990,2,Allergies (not associated with Hay Fever),2016-07-13 00:53:27,,,,
2501,991,2,Anemia,2016-07-13 00:53:27,,,,
2502,992,2,Angina,2016-07-13 00:53:27,,,,
2503,993,2,Anxiety,2016-07-13 00:53:27,,,,
2504,994,2,Arrhythmia/Atrial Fibrillation,2016-07-13 00:53:27,,,,
2505,995,2,Arthritis,2016-07-13 00:53:27,,,,
2506,996,2,Asthma,2016-07-13 00:53:27,,,,
2507,997,2,Back Pain,2016-07-13 00:53:27,,,,
2508,998,2,Bipolar Disorder,2016-07-13 00:53:27,,,,
2509,999,2,Blood Disorders (non Cancerous),2016-07-13 00:53:27,,,,
2510,1000,2,Bronchitis,2016-07-13 00:53:27,,,,
2511,1001,2,Cancer ,2016-07-13 00:53:27,,,,
2512,1002,2,Cardiovascular Disease,2016-07-13 00:53:27,,,,
2513,1003,2,Carpal Tunnel Syndrome,2016-07-13 00:53:27,,,,
2514,1004,2,Chronic Fatigue Syndrome,2016-07-13 00:53:27,,,,
2515,1005,2,Chronic Kidney Disease,2016-07-13 00:53:27,,,,
2516,1006,2,Chronic Lymphocytic Leukemia,2016-07-13 00:53:27,,,,
2517,1007,2,COPD,2016-07-13 00:53:27,,,,
2518,1008,2,Cirrhosis ,2016-07-13 00:53:27,,,,
2519,1009,2,Colitis ,2016-07-13 00:53:27,,,,
2520,1010,2,Constipation,2016-07-13 00:53:27,,,,
2521,1011,2,Crohn's Disease,2016-07-13 00:53:27,,,,
2522,1012,2,Cystic Fibrosis,2016-07-13 00:53:27,,,,
2523,1013,2,Dental Problems ,2016-07-13 00:53:27,,,,
2524,1014,2,Depression ,2016-07-13 00:53:27,,,,
2525,1015,2,Diabetes,2016-07-13 00:53:27,,,,
2526,1016,2,Diarrhea/Diarrhoea,2016-07-13 00:53:27,,,,
2527,1017,2,Eczema,2016-07-13 00:53:27,,,,
2528,1018,2,Emphysema,2016-07-13 00:53:27,,,,
2529,1019,2,Endometriosis,2016-07-13 00:53:27,,,,
2530,1020,2,Epilepsy,2016-07-13 00:53:27,,,,
2531,1021,2,Erectile Dysfunction (ED),2016-07-13 00:53:27,,,,
2532,1022,2,Fibromyalgia,2016-07-13 00:53:27,,,,
2533,1023,2,Food Intolerances,2016-07-13 00:53:27,,,,
2534,1024,2,Gastro Esophageal Reflux (GERD),2016-07-13 00:53:27,,,,
2535,1025,2,Gastroenteritis ,2016-07-13 00:53:27,,,,
2536,1026,2,Gout,2016-07-13 00:53:27,,,,
2537,1027,2,Hemophilia,2016-07-13 00:53:28,,,,
2538,1028,2,Hemorrhoids,2016-07-13 00:53:28,,,,
2539,1029,2,Hay Fever,2016-07-13 00:53:28,,,,
2540,1030,2,Heart Conditions (not heart failure),2016-07-13 00:53:28,,,,
2541,1031,2,Heart Failure,2016-07-13 00:53:28,,,,
2542,1032,2,I don't have any illnesses/conditions,2016-07-13 00:53:28,,,,
2543,1033,2,Other ,2016-07-13 00:53:28,,,,
2544,1034,2,Prefer not to answer,2016-07-13 00:53:28,,,,
2545,1035,2,None of the above,2016-07-13 00:53:28,,,,
2546,1036,2,Hepatitis ,2016-07-13 00:53:28,,,,
2547,1037,2,High Cholesterol ,2016-07-13 00:53:28,,,,
2548,1038,2,HIV - Aids,2016-07-13 00:53:28,,,,
2549,1039,2,Hypertension,2016-07-13 00:53:28,,,,
2550,1040,2,Hypothyroidism,2016-07-13 00:53:28,,,,
2551,1041,2,Impotence ,2016-07-13 00:53:28,,,,
2552,1042,2,Infertility,2016-07-13 00:53:28,,,,
2553,1043,2,Irritable Bowel Syndrome,2016-07-13 00:53:28,,,,
2554,1044,2,Joint Replacement,2016-07-13 00:53:28,,,,
2555,1045,2,Kidney Failure,2016-07-13 00:53:28,,,,
2556,1046,2,Liver Cirrhosis,2016-07-13 00:53:28,,,,
2557,1047,2,Liver Disorders (other than cancer or cirrhosis),2016-07-13 00:53:28,,,,
2558,1048,2,Lupus,2016-07-13 00:53:28,,,,
2559,1049,2,Lyme Disease,2016-07-13 00:53:28,,,,
2560,1050,2,Menopause,2016-07-13 00:53:28,,,,
2561,1051,2,Migraine,2016-07-13 00:53:28,,,,
2562,1052,2,Motor Neuron Disease,2016-07-13 00:53:28,,,,
2563,1053,2,Multiple Sclerosis ,2016-07-13 00:53:28,,,,
2564,1054,2,Obesity,2016-07-13 00:53:28,,,,
2565,1055,2,Osteoarthritis,2016-07-13 00:53:28,,,,
2566,1056,2,Osteoporosis,2016-07-13 00:53:28,,,,
2567,1057,2,Overactive Bladder,2016-07-13 00:53:28,,,,
2568,1058,2,Parkinson's disease,2016-07-13 00:53:28,,,,
2569,1059,2,Pneumonia,2016-07-13 00:53:28,,,,
2570,1060,2,Premature ejaculation,2016-07-13 00:53:28,,,,
2571,1061,2,Psoriasis,2016-07-13 00:53:28,,,,
2572,1062,2,Reflux ,2016-07-13 00:53:28,,,,
2573,1063,2,Restless Leg Syndrome,2016-07-13 00:53:28,,,,
2574,1064,2,Rheumatoid Arthritis,2016-07-13 00:53:28,,,,
2575,1065,2,Schizophrenia ,2016-07-13 00:53:28,,,,
2576,1066,2,Shingles ,2016-07-13 00:53:28,,,,
2577,1067,2,Sinusitis,2016-07-13 00:53:28,,,,
2578,1068,2,Sleeping Disorder,2016-07-13 00:53:28,,,,
2579,1069,2,Smoking Addiction,2016-07-13 00:53:28,,,,
2580,1070,2,Stroke,2016-07-13 00:53:28,,,,
2581,1071,2,Substance Abuse Drugs/Alcohol,2016-07-13 00:53:28,,,,
2582,1072,2,Syphilis,2016-07-13 00:53:28,,,,
2583,1073,2,Thyroid Problems,2016-07-13 00:53:28,,,,
2584,1074,2,Tuberculosis ,2016-07-13 00:53:28,,,,
2585,1075,2,Ulcerative Colitis,2016-07-13 00:53:28,,,,
2586,1076,2,Ulcers,2016-07-13 00:53:28,,,,
2587,1077,2,Urinary Incontinence ,2016-07-13 00:53:28,,,,
2588,1078,2,I don't have any illnesses/conditions,2016-07-13 00:53:28,,,,
2589,1079,2,Other ,2016-07-13 00:53:28,,,,
2590,1080,2,Prefer not to answer,2016-07-13 00:53:28,,,,
2591,1081,2,None of the above,2016-07-13 00:53:28,,,,
2592,1082,2,Acne,2016-07-13 00:53:28,,,,
2593,1083,2,ADD/ADHD,2016-07-13 00:53:28,,,,
2594,1084,2,Allergies (not associated with Hay Fever),2016-07-13 00:53:28,,,,
2595,1085,2,Anemia,2016-07-13 00:53:28,,,,
2596,1086,2,Angina,2016-07-13 00:53:28,,,,
2597,1087,2,Anxiety,2016-07-13 00:53:28,,,,
2598,1088,2,Arrhythmia/Atrial Fibrillation,2016-07-13 00:53:28,,,,
2599,1089,2,Arthritis,2016-07-13 00:53:28,,,,
2600,1090,2,Asthma,2016-07-13 00:53:28,,,,
2601,1091,2,Back Pain,2016-07-13 00:53:28,,,,
2602,1092,2,Bipolar Disorder,2016-07-13 00:53:28,,,,
2603,1093,2,Blood Disorders (non Cancerous),2016-07-13 00:53:28,,,,
2604,1094,2,Bronchitis,2016-07-13 00:53:28,,,,
2605,1095,2,Cancer ,2016-07-13 00:53:28,,,,
2606,1096,2,Cardiovascular Disease,2016-07-13 00:53:28,,,,
2607,1097,2,Carpal Tunnel Syndrome,2016-07-13 00:53:28,,,,
2608,1098,2,Chronic Fatigue Syndrome,2016-07-13 00:53:28,,,,
2609,1099,2,Chronic Kidney Disease,2016-07-13 00:53:28,,,,
2610,1100,2,Chronic Lymphocytic Leukemia,2016-07-13 00:53:28,,,,
2611,1101,2,COPD,2016-07-13 00:53:28,,,,
2612,1102,2,Cirrhosis ,2016-07-13 00:53:28,,,,
2613,1103,2,Colitis ,2016-07-13 00:53:28,,,,
2614,1104,2,Constipation,2016-07-13 00:53:28,,,,
2615,1105,2,Crohn's Disease,2016-07-13 00:53:28,,,,
2616,1106,2,Cystic Fibrosis,2016-07-13 00:53:28,,,,
2617,1107,2,Dental Problems ,2016-07-13 00:53:28,,,,
2618,1108,2,Depression ,2016-07-13 00:53:28,,,,
2619,1109,2,Diabetes,2016-07-13 00:53:28,,,,
2620,1110,2,Diarrhea/Diarrhoea,2016-07-13 00:53:28,,,,
2621,1111,2,Eczema,2016-07-13 00:53:28,,,,
2622,1112,2,Emphysema,2016-07-13 00:53:28,,,,
2623,1113,2,Endometriosis,2016-07-13 00:53:28,,,,
2624,1114,2,Epilepsy,2016-07-13 00:53:28,,,,
2625,1115,2,Erectile Dysfunction (ED),2016-07-13 00:53:28,,,,
2626,1116,2,Fibromyalgia,2016-07-13 00:53:28,,,,
2627,1117,2,Food Intolerances,2016-07-13 00:53:28,,,,
2628,1118,2,Gastro Esophageal Reflux (GERD),2016-07-13 00:53:28,,,,
2629,1119,2,Gastroenteritis ,2016-07-13 00:53:28,,,,
2630,1120,2,Gout,2016-07-13 00:53:28,,,,
2631,1121,2,Hemophilia,2016-07-13 00:53:28,,,,
2632,1122,2,Hemorrhoids,2016-07-13 00:53:28,,,,
2633,1123,2,Hay Fever,2016-07-13 00:53:28,,,,
2634,1124,2,Heart Conditions (not heart failure),2016-07-13 00:53:28,,,,
2635,1125,2,Heart Failure,2016-07-13 00:53:28,,,,
2636,1126,2,No diagnosed illnesses/conditions in household,2016-07-13 00:53:28,,,,
2637,1127,2,Other ,2016-07-13 00:53:28,,,,
2638,1128,2,Prefer not to answer,2016-07-13 00:53:28,,,,
2639,1129,2,Hepatitis ,2016-07-13 00:53:28,,,,
2640,1130,2,High Cholesterol ,2016-07-13 00:53:28,,,,
2641,1131,2,HIV - Aids,2016-07-13 00:53:28,,,,
2642,1132,2,Hypertension,2016-07-13 00:53:28,,,,
2643,1133,2,Hypothyroidism,2016-07-13 00:53:28,,,,
2644,1134,2,Impotence ,2016-07-13 00:53:28,,,,
2645,1135,2,Infertility,2016-07-13 00:53:28,,,,
2646,1136,2,Irritable Bowel Syndrome,2016-07-13 00:53:28,,,,
2647,1137,2,Joint Replacement,2016-07-13 00:53:28,,,,
2648,1138,2,Kidney Failure,2016-07-13 00:53:28,,,,
2649,1139,2,Liver Cirrhosis,2016-07-13 00:53:28,,,,
2650,1140,2,Liver Disorders (other than cancer or cirrhosis),2016-07-13 00:53:28,,,,
2651,1141,2,Lupus,2016-07-13 00:53:28,,,,
2652,1142,2,Lyme Disease,2016-07-13 00:53:28,,,,
2653,1143,2,Menopause,2016-07-13 00:53:28,,,,
2654,1144,2,Migraine,2016-07-13 00:53:28,,,,
2655,1145,2,Motor Neuron Disease,2016-07-13 00:53:28,,,,
2656,1146,2,Multiple Sclerosis ,2016-07-13 00:53:28,,,,
2657,1147,2,Obesity,2016-07-13 00:53:28,,,,
2658,1148,2,Osteoarthritis,2016-07-13 00:53:28,,,,
2659,1149,2,Osteoporosis,2016-07-13 00:53:28,,,,
2660,1150,2,Overactive Bladder,2016-07-13 00:53:28,,,,
2661,1151,2,Parkinson's disease,2016-07-13 00:53:28,,,,
2662,1152,2,Pneumonia,2016-07-13 00:53:28,,,,
2663,1153,2,Premature ejaculation,2016-07-13 00:53:28,,,,
2664,1154,2,Psoriasis,2016-07-13 00:53:28,,,,
2665,1155,2,Reflux ,2016-07-13 00:53:28,,,,
2666,1156,2,Restless Leg Syndrome,2016-07-13 00:53:28,,,,
2667,1157,2,Rheumatoid Arthritis,2016-07-13 00:53:28,,,,
2668,1158,2,Schizophrenia ,2016-07-13 00:53:28,,,,
2669,1159,2,Shingles ,2016-07-13 00:53:28,,,,
2670,1160,2,Sinusitis,2016-07-13 00:53:28,,,,
2671,1161,2,Sleeping Disorder,2016-07-13 00:53:28,,,,
2672,1162,2,Smoking Addiction,2016-07-13 00:53:28,,,,
2673,1163,2,Stroke,2016-07-13 00:53:28,,,,
2674,1164,2,Substance Abuse Drugs/Alcohol,2016-07-13 00:53:28,,,,
2675,1165,2,Syphilis,2016-07-13 00:53:28,,,,
2676,1166,2,Thyroid Problems,2016-07-13 00:53:28,,,,
2677,1167,2,Tuberculosis ,2016-07-13 00:53:28,,,,
2678,1168,2,Ulcerative Colitis,2016-07-13 00:53:28,,,,
2679,1169,2,Ulcers,2016-07-13 00:53:28,,,,
2680,1170,2,Urinary Incontinence ,2016-07-13 00:53:28,,,,
2681,1171,2,No diagnosed illnesses/conditions in household,2016-07-13 00:53:28,,,,
2682,1172,2,Other ,2016-07-13 00:53:28,,,,
2683,1173,2,Prefer not to answer,2016-07-13 00:53:28,,,,
2684,1174,2,Accounting,2016-07-13 00:53:30,,,,
2685,1175,2,Advertising,2016-07-13 00:53:30,,,,
2686,1176,2,Agriculture/Fishing,2016-07-13 00:53:30,,,,
2687,1177,2,Architecture,2016-07-13 00:53:30,,,,
2688,1178,2,Automotive,2016-07-13 00:53:30,,,,
2689,1179,2,Aviation,2016-07-13 00:53:30,,,,
2690,1180,2,Banking/Financial,2016-07-13 00:53:30,,,,
2691,1181,2,Bio-Tech,2016-07-13 00:53:30,,,,
2692,1182,2,Brokerage,2016-07-13 00:53:30,,,,
2693,1183,2,Carpenting/Electrical installations/VVS,2016-07-13 00:53:30,,,,
2694,1184,2,Chemicals/Plastics/Rubber,2016-07-13 00:53:30,,,,
2695,1185,2,Communications/Information,2016-07-13 00:53:30,,,,
2696,1186,2,Computer Hardware,2016-07-13 00:53:30,,,,
2697,1187,2,Computer Reseller (software/hardware),2016-07-13 00:53:30,,,,
2698,1188,2,Computer Software,2016-07-13 00:53:30,,,,
2699,1189,2,Construction,2016-07-13 00:53:30,,,,
2700,1190,2,Consulting,2016-07-13 00:53:30,,,,
2701,1191,2,Consumer Electronics,2016-07-13 00:53:30,,,,
2702,1192,2,Consumer Packaged Goods,2016-07-13 00:53:30,,,,
2703,1193,2,Education,2016-07-13 00:53:30,,,,
2704,1194,2,Energy/Utilities/Oil and Gas,2016-07-13 00:53:30,,,,
2705,1195,2,Engineering,2016-07-13 00:53:30,,,,
2706,1196,2,Environmental Services,2016-07-13 00:53:30,,,,
2707,1197,2,Fashion/Apparel,2016-07-13 00:53:30,,,,
2708,1198,2,Food/Beverage,2016-07-13 00:53:30,,,,
2709,1199,2,Government/Public Sector,2016-07-13 00:53:30,,,,
2710,1200,2,Healthcare,2016-07-13 00:53:30,,,,
2711,1201,2,Hospitality/Tourism,2016-07-13 00:53:30,,,,
2712,1202,2,Human Resources,2016-07-13 00:53:30,,,,
2713,1203,2,Information Technology/IT,2016-07-13 00:53:30,,,,
2714,1204,2,Insurance,2016-07-13 00:53:30,,,,
2715,1205,2,Internet,2016-07-13 00:53:30,,,,
2716,1206,2,Legal/Law,2016-07-13 00:53:30,,,,
2717,1207,2,Manufacturing,2016-07-13 00:53:30,,,,
2718,1208,2,Market Research,2016-07-13 00:53:30,,,,
2719,1209,2,Marketing/Sales,2016-07-13 00:53:30,,,,
2720,1210,2,Media/Entertainment,2016-07-13 00:53:30,,,,
2721,1211,2,Military,2016-07-13 00:53:30,,,,
2722,1212,2,Non Profit/Social services,2016-07-13 00:53:30,,,,
2723,1213,2,Personal Services,2016-07-13 00:53:30,,,,
2724,1214,2,Pharmaceuticals,2016-07-13 00:53:30,,,,
2725,1215,2,Printing Publishing,2016-07-13 00:53:30,,,,
2726,1216,2,Public Relations,2016-07-13 00:53:30,,,,
2727,1217,2,Real Estate/Property,2016-07-13 00:53:30,,,,
2728,1218,2,Retail/Wholesale trade,2016-07-13 00:53:30,,,,
2729,1219,2,Security,2016-07-13 00:53:30,,,,
2730,1220,2,Shipping/Distribution,2016-07-13 00:53:30,,,,
2731,1221,2,Telecommunications,2016-07-13 00:53:30,,,,
2732,1222,2,Transportation,2016-07-13 00:53:30,,,,
2733,1223,2,Other,2016-07-13 00:53:30,,,,
2734,1224,2,I don't work,2016-07-13 00:53:30,,,,
2735,1225,2,Several times a day,2016-07-13 00:53:30,,,,
2736,1226,2,At least daily,2016-07-13 00:53:30,,,,
2737,1227,2,At least weekly,2016-07-13 00:53:30,,,,
2738,1228,2,At least monthly,2016-07-13 00:53:30,,,,
2739,1229,2,Less than monthly,2016-07-13 00:53:30,,,,
2740,1230,2,Never,2016-07-13 00:53:30,,,,
2741,1231,2,I am pregnant/expecting a child within the next 9 months,2016-07-13 00:53:31,,,,
2742,1232,2,I have one or more children under the age of 18 living in my household,2016-07-13 00:53:31,,,,
2743,1233,2,I have one or more children aged 18 or older living in my household,2016-07-13 00:53:31,,,,
2744,1234,2,I have no children living in my household and I am not pregnant/expecting a child within the next 9 months,2016-07-13 00:53:31,,,,
2745,1239,2,FALSE,2016-07-13 00:53:31,,,,
2746,1240,2,TRUE,2016-07-13 00:53:31,,,,
2747,1241,2,FALSE,2016-07-13 00:53:31,,,,
2748,1242,2,TRUE,2016-07-13 00:53:31,,,,
2749,1243,2,"Less than £15,000",2016-07-13 00:53:32,,,,
2750,1244,2,"£15,000 to £19,999",2016-07-13 00:53:32,,,,
2751,1245,2,"£20,000 to £24,999",2016-07-13 00:53:32,,,,
2752,1246,2,"£25,000 to £29,999",2016-07-13 00:53:32,,,,
2753,1247,2,"£30,000 to £34,999",2016-07-13 00:53:32,,,,
2754,1248,2,"£35,000 to £39,999",2016-07-13 00:53:32,,,,
2755,1249,2,"£40,000 to £44,999",2016-07-13 00:53:32,,,,
2756,1250,2,"£45,000 to £49,999",2016-07-13 00:53:32,,,,
2757,1251,2,"£50,000 to £59,999",2016-07-13 00:53:32,,,,
2758,1252,2,"£60,000 to £74,999",2016-07-13 00:53:32,,,,
2759,1253,2,"£75,000 to £84,999",2016-07-13 00:53:32,,,,
2760,1254,2,"£85,000 to £99,999",2016-07-13 00:53:32,,,,
2761,1255,2,"£100,000 to £124,999",2016-07-13 00:53:32,,,,
2762,1256,2,"£125,000 to £149,999",2016-07-13 00:53:32,,,,
2763,1257,2,"£150,000 to £174,999",2016-07-13 00:53:32,,,,
2764,1258,2,"£175,000 to £199,999",2016-07-13 00:53:32,,,,
2765,1259,2,"£200,000 and above",2016-07-13 00:53:32,,,,
2766,1260,2,Prefer not to answer,2016-07-13 00:53:32,,,,
2767,1261,2,"C-Level (e.g. CEO, CFO), Owner, Partner, President ",2016-07-13 00:53:32,,,,
2768,1262,2,"Vice President (EVP, SVP, AVP, VP) ",2016-07-13 00:53:32,,,,
2769,1263,2,"Director (Group Director, Sr. Director, Director) ",2016-07-13 00:53:32,,,,
2770,1264,2,"Manager (Group Manager, Sr. Manager, Manager, Program Manager) ",2016-07-13 00:53:32,,,,
2771,1265,2,Analyst ,2016-07-13 00:53:32,,,,
2772,1266,2,Assistant or Associate ,2016-07-13 00:53:32,,,,
2773,1267,2,Administrative (Clerical or Support Staff),2016-07-13 00:53:32,,,,
2774,1268,2,Consultant,2016-07-13 00:53:32,,,,
2775,1269,2,Intern,2016-07-13 00:53:32,,,,
2776,1270,2,Volunteer,2016-07-13 00:53:32,,,,
2777,1271,2,None of the above,2016-07-13 00:53:32,,,,
2778,1272,2,Acne,2016-07-13 00:53:32,,,,
2779,1273,2,ADD/ADHD,2016-07-13 00:53:32,,,,
2780,1274,2,Allergies (not associated with Hay Fever),2016-07-13 00:53:32,,,,
2781,1275,2,Anemia,2016-07-13 00:53:32,,,,
2782,1276,2,Angina,2016-07-13 00:53:32,,,,
2783,1277,2,Anxiety,2016-07-13 00:53:32,,,,
2784,1278,2,Arrhythmia/Atrial Fibrillation,2016-07-13 00:53:32,,,,
2785,1279,2,Arthritis,2016-07-13 00:53:32,,,,
2786,1280,2,Asthma,2016-07-13 00:53:32,,,,
2787,1281,2,Back Pain,2016-07-13 00:53:32,,,,
2788,1282,2,Bipolar Disorder,2016-07-13 00:53:32,,,,
2789,1283,2,Blood Disorders (non Cancerous),2016-07-13 00:53:32,,,,
2790,1284,2,Bronchitis,2016-07-13 00:53:32,,,,
2791,1285,2,Cancer ,2016-07-13 00:53:32,,,,
2792,1286,2,Cardiovascular Disease,2016-07-13 00:53:32,,,,
2793,1287,2,Carpal Tunnel Syndrome,2016-07-13 00:53:32,,,,
2794,1288,2,Chronic Fatigue Syndrome,2016-07-13 00:53:32,,,,
2795,1289,2,Chronic Kidney Disease,2016-07-13 00:53:32,,,,
2796,1290,2,Chronic Lymphocytic Leukemia,2016-07-13 00:53:32,,,,
2797,1291,2,COPD,2016-07-13 00:53:32,,,,
2798,1292,2,Cirrhosis ,2016-07-13 00:53:32,,,,
2799,1293,2,Colitis ,2016-07-13 00:53:32,,,,
2800,1294,2,Constipation,2016-07-13 00:53:32,,,,
2801,1295,2,Crohn's Disease,2016-07-13 00:53:32,,,,
2802,1296,2,Cystic Fibrosis,2016-07-13 00:53:32,,,,
2803,1297,2,Dental Problems ,2016-07-13 00:53:32,,,,
2804,1298,2,Depression ,2016-07-13 00:53:32,,,,
2805,1299,2,Diabetes,2016-07-13 00:53:32,,,,
2806,1300,2,Diarrhea/Diarrhoea,2016-07-13 00:53:33,,,,
2807,1301,2,Eczema,2016-07-13 00:53:33,,,,
2808,1302,2,Emphysema,2016-07-13 00:53:33,,,,
2809,1303,2,Endometriosis,2016-07-13 00:53:33,,,,
2810,1304,2,Epilepsy,2016-07-13 00:53:33,,,,
2811,1305,2,Erectile Dysfunction (ED),2016-07-13 00:53:33,,,,
2812,1306,2,Fibromyalgia,2016-07-13 00:53:33,,,,
2813,1307,2,Food Intolerances,2016-07-13 00:53:33,,,,
2814,1308,2,Gastro Esophageal Reflux (GERD),2016-07-13 00:53:33,,,,
2815,1309,2,Gastroenteritis ,2016-07-13 00:53:33,,,,
2816,1310,2,Gout,2016-07-13 00:53:33,,,,
2817,1311,2,Hemophilia,2016-07-13 00:53:33,,,,
2818,1312,2,Hemorrhoids,2016-07-13 00:53:33,,,,
2819,1313,2,Hay Fever,2016-07-13 00:53:33,,,,
2820,1314,2,Heart Conditions (not heart failure),2016-07-13 00:53:33,,,,
2821,1315,2,Heart Failure,2016-07-13 00:53:33,,,,
2822,1316,2,Other ,2016-07-13 00:53:33,,,,
2823,1317,2,Prefer not to answer,2016-07-13 00:53:33,,,,
2824,1318,2,Hepatitis ,2016-07-13 00:53:33,,,,
2825,1319,2,High Cholesterol ,2016-07-13 00:53:33,,,,
2826,1320,2,HIV - Aids,2016-07-13 00:53:33,,,,
2827,1321,2,Hypertension,2016-07-13 00:53:33,,,,
2828,1322,2,Hypothyroidism,2016-07-13 00:53:33,,,,
2829,1323,2,Impotence ,2016-07-13 00:53:33,,,,
2830,1324,2,Infertility,2016-07-13 00:53:33,,,,
2831,1325,2,Irritable Bowel Syndrome,2016-07-13 00:53:33,,,,
2832,1326,2,Joint Replacement,2016-07-13 00:53:33,,,,
2833,1327,2,Kidney Failure,2016-07-13 00:53:33,,,,
2834,1328,2,Liver Cirrhosis,2016-07-13 00:53:33,,,,
2835,1329,2,Liver Disorders (other than cancer or cirrhosis),2016-07-13 00:53:33,,,,
2836,1330,2,Lupus,2016-07-13 00:53:33,,,,
2837,1331,2,Lyme Disease,2016-07-13 00:53:33,,,,
2838,1332,2,Menopause,2016-07-13 00:53:33,,,,
2839,1333,2,Migraine,2016-07-13 00:53:33,,,,
2840,1334,2,Motor Neuron Disease,2016-07-13 00:53:33,,,,
2841,1335,2,Multiple Sclerosis ,2016-07-13 00:53:33,,,,
2842,1336,2,Obesity,2016-07-13 00:53:33,,,,
2843,1337,2,Osteoarthritis,2016-07-13 00:53:33,,,,
2844,1338,2,Osteoporosis,2016-07-13 00:53:33,,,,
2845,1339,2,Overactive Bladder,2016-07-13 00:53:33,,,,
2846,1340,2,Parkinson's disease,2016-07-13 00:53:33,,,,
2847,1341,2,Pneumonia,2016-07-13 00:53:33,,,,
2848,1342,2,Premature ejaculation,2016-07-13 00:53:33,,,,
2849,1343,2,Psoriasis,2016-07-13 00:53:33,,,,
2850,1344,2,Reflux ,2016-07-13 00:53:33,,,,
2851,1345,2,Restless Leg Syndrome,2016-07-13 00:53:33,,,,
2852,1346,2,Rheumatoid Arthritis,2016-07-13 00:53:33,,,,
